127.0.0.1 - - [10/Nov/2024:10:48:56 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-9.jpg HTTP/1.1" 200 58756
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-8.jpg HTTP/1.1" 200 15876
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-1.jpg HTTP/1.1" 200 39727
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-2.jpg HTTP/1.1" 200 57584
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-3.jpg HTTP/1.1" 200 17247
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-4.jpg HTTP/1.1" 200 20220
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/team/team-1.jpg HTTP/1.1" 200 40201
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-5.jpg HTTP/1.1" 200 22595
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/team/team-2.jpg HTTP/1.1" 200 49059
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/team/team-3.jpg HTTP/1.1" 200 36680
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/1.jpg HTTP/1.1" 200 1955242
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/img/team/team-4.jpg HTTP/1.1" 200 27423
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:49:31 +0530] "GET /EVChargeStation/assets/vendor/remixicon/remixicon.woff2?t=1690730386070 HTTP/1.1" 200 143720
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:53 +0530] "POST /EVChargeStation/UserRegistrationController HTTP/1.1" 200 105
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/UserLogin.jsp HTTP/1.1" 200 9185
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/aos/aos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/remixicon/remixicon.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/glightbox/css/glightbox.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/swiper/swiper-bundle.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/aos/aos.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/purecounter/purecounter_vanilla.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/img/userreg.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/swiper/swiper-bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/isotope-layout/isotope.pkgd.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/glightbox/js/glightbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/php-email-form/validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/boxicons/fonts/boxicons.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:50:55 +0530] "GET /EVChargeStation/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?1fa40e8900654d2863d011707b9fb6f2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:04 +0530] "POST /EVChargeStation/UserLoginController HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:06 +0530] "GET /EVChargeStation/UserHome.jsp HTTP/1.1" 200 5037
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:06 +0530] "GET /EVChargeStation/assets/img/home.png HTTP/1.1" 200 474049
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:18 +0530] "POST /EVChargeStation/SearchServlet.jsp HTTP/1.1" 200 4322
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/UserHome.jsp HTTP/1.1" 200 5037
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/aos/aos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/remixicon/remixicon.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/glightbox/css/glightbox.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/swiper/swiper-bundle.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/aos/aos.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/purecounter/purecounter_vanilla.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/swiper/swiper-bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/isotope-layout/isotope.pkgd.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/glightbox/js/glightbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:33 +0530] "GET /EVChargeStation/assets/vendor/php-email-form/validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:35 +0530] "GET /EVChargeStation/Viewbookdetails.jsp HTTP/1.1" 200 6193
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:35 +0530] "GET /EVChargeStation/assets/img/1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:52 +0530] "GET /EVChargeStation/UserHome.jsp HTTP/1.1" 200 5037
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:51:52 +0530] "GET /EVChargeStation/assets/img/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:00 +0530] "GET /EVChargeStation/Home.jsp HTTP/1.1" 200 50937
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:00 +0530] "GET /EVChargeStation/assets/img/home2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/OwnerLogin.jsp HTTP/1.1" 200 52351
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/tabs-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/login.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/tabs-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/tabs-3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/tabs-4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-9.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-6.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/portfolio/portfolio-7.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-5.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/team/team-1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/testimonials/testimonials-4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/team/team-2.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/team/team-3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/img/team/team-4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:10 +0530] "GET /EVChargeStation/assets/vendor/remixicon/remixicon.woff2?t=1690730386070 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/OwnerRegister.jsp HTTP/1.1" 200 52924
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/aos/aos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/remixicon/remixicon.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/swiper/swiper-bundle.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/glightbox/css/glightbox.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/purecounter/purecounter_vanilla.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/aos/aos.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/glightbox/js/glightbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/isotope-layout/isotope.pkgd.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/swiper/swiper-bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/vendor/php-email-form/validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:52:13 +0530] "GET /EVChargeStation/assets/js/main.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:34 +0530] "POST /EVChargeStation/OwnerRegisterServlet HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/OwnerLogin.jsp HTTP/1.1" 200 52351
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/vendor/aos/aos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/vendor/bootstrap-icons/bootstrap-icons.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/vendor/boxicons/css/boxicons.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/vendor/remixicon/remixicon.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/vendor/swiper/swiper-bundle.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/vendor/glightbox/css/glightbox.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/img/login.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [10/Nov/2024:10:54:36 +0530] "GET /EVChargeStation/assets/img/tabs-1.jpg HTTP/1.1" 304 -
